Z,N,A,BindingEnergy_MeV_per_nucleon,HalfLife_seconds,MassExcess_keV,OctonionicAnomalyIndex,IsMagic
59,27,86,1.963,1560.8800551010754,-40379.1,0.2954,0
56,119,175,7.05,3.542644089677039e-20,-51451.7,0.2672,0
92,37,129,0.0,7.731129528301873e-11,-66924.3,0.4221,0
61,17,78,0.0,35796.272072164495,-47044.9,0.4432,0
60,56,116,7.255,2.0098188710640636e+19,-20547.1,0.251,0
115,56,171,0.0,0.06297053546572692,-25414.8,0.332,0
5,162,167,0.0,1.0707704806024358e-19,-28201.9,0.5035,0
35,140,175,3.333,3.402766763381795e-09,-37911.7,0.287,0
7,173,180,0.0,9.636969063862062e-05,-49980.0,0.5858,0
21,0,21,0.0,1.5332268944763418e+18,-63448.4,0.7192,0
105,27,132,0.0,2.979457560101212e+17,-59779.8,0.5275,0
97,15,112,0.0,6631629.58333985,-22127.4,0.4708,0
31,91,122,4.906,8.029407271844567e-11,-25587.2,0.2897,0
26,120,146,2.627,0.17681783106860344,-76547.5,0.2781,0
59,123,182,7.103,94386.07291545001,-61412.5,0.2451,0
63,17,80,0.0,1268156597.4021034,-85451.6,0.5476,0
35,10,45,0.0,2.740603040172332e-07,-67680.0,0.4233,0
32,83,115,5.754,1154568306052518.5,-57912.0,0.3603,0
101,85,186,5.199,47266813.6281962,-30716.9,0.2026,0
62,34,96,3.381,0.0386882190209477,-52032.7,0.2833,0
51,143,194,6.118,2.1524247518469605e-19,-75557.0,0.2936,0
60,39,99,4.839,691.2941043322924,-49243.6,0.3138,0
107,79,186,4.073,3.807183250192269e-20,-87598.6,0.2766,0
92,31,123,0.0,2.386042325907385e+19,-75665.8,0.5836,0
64,134,198,6.75,4.047560874440552e+17,-48235.3,0.3868,0
110,51,161,0.0,0.0004360982249910371,-76735.8,0.3407,0
88,91,179,7.131,369.6508183109269,-14954.6,0.1136,0
79,106,185,7.854,705.5964459170942,-36401.2,0.1131,0
35,115,150,4.898,204813761.89357248,-30792.5,0.3614,0
102,8,110,0.0,0.00020821120050794117,-85414.5,0.5107,1
87,76,163,6.066,0.13989262580485057,-51757.3,0.1254,0
80,24,104,0.0,1984533183.7268395,-29046.3,0.5728,0
49,95,144,7.463,57439124165.94802,-76507.3,0.1309,0
93,101,194,7.5,1.3741272874680036e-13,-31421.4,0.1286,0
27,110,137,2.856,6.33300201290001e-17,-44703.1,0.3448,0
87,108,195,7.297,1.1354255698180577e-06,-52790.4,0.1244,0
54,104,158,7.48,2.4064949685756976e-12,-37454.2,0.2343,0
2,163,165,0.0,11432628677778.537,-36268.0,0.6146,1
24,166,190,0.0,0.05475824032509046,-58065.8,0.4786,0
93,29,122,0.0,2.291983497868986e-11,-46922.2,0.3973,0
3,121,124,0.0,4.4659404522916,-33788.4,0.5861,0
79,53,132,4.497,34018874.18857545,-62322.9,0.2497,0
10,12,22,7.599,228087100254.05057,-21392.7,0.1822,0
29,94,123,4.294,9.130009205541372e-10,-36425.4,0.277,0
98,2,100,0.0,2.403084114166015e-12,-32381.7,0.4832,1
84,24,108,0.0,6.763444748005566e-17,-27446.3,0.423,0
56,47,103,7.303,6968422589439.001,-44548.9,0.1783,0
2,77,79,0.0,7.071520297384746e-12,-65726.1,0.5399,1
66,133,199,7.569,51177.25200643234,-30853.9,0.2128,0
74,22,96,0.0,0.00026314362548949323,-40859.2,0.3879,0
101,83,184,4.977,1.2743872939977998e-11,-22159.2,0.1743,0
108,81,189,4.828,947506434331168.4,-60297.0,0.3186,0
88,110,198,7.744,2989411788085.9004,-63151.8,0.2073,0
65,113,178,8.079,7.170138248924068e-10,-37643.3,0.2429,0
118,24,142,0.0,171908672.7420719,-44987.0,0.5442,0
92,0,92,0.0,513980.2895783821,-59866.4,0.6357,0
68,3,71,0.0,8.834118816806762e+17,-50266.7,0.6421,0
49,15,64,0.0,0.0026519560386198903,-80898.7,0.4881,0
63,86,149,8.028,1.995028319251925e-09,-16381.5,0.138,0
10,14,24,8.253,3564965495.155787,-62333.1,0.1819,0
51,96,147,8.045,0.0004275358558504046,-58538.1,0.1907,0
118,21,139,0.0,275.5963469047091,-62282.4,0.4577,0
3,51,54,0.0,0.00023389406814003328,-59796.9,0.5324,0
52,75,127,8.211,1113935723456.46,-52530.4,0.1489,0
100,65,165,3.656,116505.26811367659,-65217.5,0.2892,0
54,41,95,6.248,1.653975104065531e-09,-15449.0,0.1071,0
16,53,69,4.243,15.6082983698015,-32398.7,0.254,0
11,38,49,2.851,1.0226272880724495e-20,-31539.7,0.3337,0
9,1,10,0.0,279.283878404142,-20737.5,0.5021,0
86,4,90,0.0,43456490.54787825,-80759.1,0.6296,0
106,60,166,1.826,622646.7666530617,-40129.7,0.3291,0
70,122,192,7.702,1.2305899223527405e-10,-39037.5,0.2252,0
104,47,151,0.0,1.6746954525600814e-16,-50082.2,0.4573,0
34,163,197,2.095,762.404704071723,-65693.8,0.3513,0
113,40,153,0.0,3.2334503552116806e+17,-52455.7,0.5292,0
93,58,151,3.89,9.02959179745688e-13,-25745.2,0.2699,0
57,133,190,6.421,1.975250501365215e+19,-57072.7,0.3574,0
88,24,112,0.0,1.1816295814645956e-20,-35575.5,0.3879,0
12,160,172,0.0,8.743065948931172,-62203.6,0.461,0
10,30,40,4.093,2.5138699021143035e-07,-30596.5,0.2831,0
80,71,151,6.218,12363982.22199967,-37658.7,0.0988,0
11,133,144,0.0,69428024779.07231,-68347.3,0.6171,0
89,33,122,0.0,994434594331198.1,-65773.9,0.5689,0
26,111,137,2.721,1486580796122.064,-46730.3,0.442,0
15,24,39,7.703,2.4083842632617674e-06,-45244.8,0.0982,0
6,179,185,0.0,754918660480.4094,-78139.5,0.577,0
32,52,84,8.392,128686198.48365508,-39212.0,0.2569,0
18,80,98,2.401,1646455947.6198757,-75406.2,0.5509,0
3,36,39,0.0,5155238.94329991,-52212.7,0.5309,0
87,27,114,0.0,247844686973262.34,-14268.1,0.5793,0
56,125,181,7.149,2.179291828166271e-13,-74464.4,0.2767,0
48,70,118,8.095,2679640552678229.5,-50319.6,0.1912,0
56,94,150,8.199,4.409465340669354e-15,-73644.4,0.1639,0
88,8,96,0.0,1.2668525051795522e-15,-38728.1,0.4642,1
12,84,96,0.0,5.992044459130909e+18,-58982.1,0.6259,0
69,36,105,2.929,51025.05100869956,-40799.2,0.3034,0
41,44,85,8.403,339631784370.36206,-32430.9,0.1096,0
47,4,51,0.0,0.0005469906301583813,-70465.1,0.3402,0
82,25,107,0.0,1.4683403824357496e-19,-81077.9,0.4381,1
87,2,89,0.0,204466392646437.88,-38364.4,0.5388,1
24,71,95,5.145,55.15512370721131,-68630.5,0.3313,0
53,79,132,8.475,1.3954516449234294e+16,-14435.3,0.1904,0
42,3,45,0.0,4.351425111945007e+17,-109787.9,0.5878,0
57,106,163,7.928,8.362072767467347e-17,-42316.1,0.19,0
116,72,188,2.397,0.3874014789129613,-37273.6,0.2931,0
19,40,59,6.816,2.1950597179981462e-14,-49102.5,0.1909,0
52,79,131,8.375,0.013640309485815703,-18116.4,0.1309,0
38,91,129,6.625,3.26813131902457e-18,-27931.1,0.3234,0
57,98,155,7.904,0.056592427169003374,-70734.6,0.1059,0
24,166,190,0.0,6.715794710569136e-14,-103513.7,0.5198,0
94,30,124,0.0,0.4576874808113814,-66194.5,0.4155,0
7,108,115,0.0,145940029.89030066,-36258.7,0.5134,0
24,47,71,8.186,1.876837627393974e+18,-34650.4,0.3022,0
45,124,169,5.199,2.3523961567880773e-12,-12383.9,0.1558,0
1,195,196,0.0,1.6823981517149516e+19,-63090.7,0.5887,0
60,89,149,8.663,9.874428181614645e-15,-41786.5,0.0375,0
96,25,121,0.0,2.8909498779172604e-20,-57867.6,0.3879,0
51,122,173,6.594,3222.0266902710478,-56781.6,0.2331,0
91,83,174,6.374,0.00036061378321083904,-67069.9,0.0887,0
105,91,196,5.244,36674420.43912556,-56497.7,0.2669,0
14,79,93,0.142,1.3759784639403582e-09,-44544.1,0.4962,0
115,54,169,0.0,54316631262057.375,-37330.7,0.494,0
45,39,84,7.333,6.536261401923415e-10,-58121.8,0.029,0
27,79,106,5.595,7.996736953545807,-26470.9,0.2536,0
29,44,73,8.584,8.266049320541303e-11,-31278.9,0.1597,0
71,121,192,7.948,2.5207249917416857e-15,-59796.8,0.1873,0
27,0,27,0.0,1.3174585173652832e+19,-49677.5,0.7006,0
7,192,199,0.0,2.3603096084145835e-08,-85536.5,0.5526,0
29,16,45,4.717,7035.691301948812,-54756.1,0.284,0
85,50,135,3.61,33206320.71242841,-31278.0,0.1975,1
57,20,77,0.0,8.55027987778905e+16,-26178.2,0.4638,1
51,75,126,8.02,0.0011382620581154863,-55109.0,0.1083,0
73,90,163,7.928,179576182866.45654,-28549.2,0.2609,0
103,14,117,0.0,311855879541.02704,-56854.2,0.4662,0
61,67,128,8.138,1.7171242862766264e+18,-32931.2,0.2818,0
20,29,49,8.472,2.589168402438906e-07,-28933.5,0.0921,1
23,139,162,0.279,4.175572265273817e-16,-61409.5,0.4493,0
15,13,28,7.772,1.8402293500637667e-06,-46842.2,0.0488,0
105,52,157,0.202,0.0005963665290662755,-63374.1,0.3939,0
117,41,158,0.0,1.2115088760451452e-12,-52608.0,0.3906,0
94,3,97,0.0,8.831329876157247e-13,-67623.1,0.4717,0
108,68,176,2.609,2.2155801523322457e-14,-63964.2,0.2269,0
95,48,143,1.075,1533443904044.9778,-42578.5,0.3918,0
105,68,173,2.711,6.3286248177687596e-15,-42396.1,0.286,0
45,44,89,8.495,51.71957808532491,-92479.9,0.0982,0
118,64,182,0.609,368235670.45926404,-13770.1,0.3881,0
108,88,196,5.108,0.00020931659020146813,-71937.5,0.2082,0
74,19,93,0.0,0.0008742247341164967,-72316.9,0.4715,0
78,71,149,6.838,1.7589270525292026e+19,-48564.7,0.3374,0
46,128,174,5.901,2.7713999729038754e+19,-27160.2,0.4589,0
96,92,188,6.619,6.583336569530556e-07,-59243.8,0.0294,0
118,21,139,0.0,1.3733324631842105e+19,-30887.4,0.6149,0
83,9,92,0.0,1.56672438801378,-56044.9,0.5356,0
24,76,100,5.094,137.91477903875486,-94904.6,0.2116,0
48,0,48,0.0,554816831.2419134,-62399.1,0.5863,0
115,57,172,0.132,7.219939749296082e-06,-78674.6,0.4328,0
90,15,105,0.0,1.3582214831914332e+18,-40763.6,0.5996,0
19,180,199,0.0,225.75367985950567,-52225.9,0.467,0
23,45,68,7.694,3.502352442208638e-18,-48639.6,0.0998,0
55,65,120,9.0,8.6311340055985e-15,-50162.0,0.1164,0
13,76,89,0.0,3.080194870199679e+19,-55140.5,0.6551,0
50,27,77,4.505,2.3839593116039785e-08,-70323.8,0.2165,1
42,39,81,8.651,424733141470.58057,-72423.4,0.0394,0
105,9,114,0.0,843081.8152854311,-38750.4,0.5661,0
64,78,142,8.196,9169340.706002787,-38258.6,0.0888,0
108,59,167,1.659,5115167828.336134,-39532.7,0.4318,0
108,29,137,0.0,425686114657619.0,-63340.8,0.6105,0
116,23,139,0.0,1.1055325087495967e-13,-67976.0,0.4077,0
64,19,83,0.0,2.7188038325022858e-05,-50949.9,0.4232,0
43,7,50,0.0,2.5871335901353143e-14,-61743.5,0.4187,0
61,114,175,7.449,1.7021864551315153e-19,-22735.3,0.206,0
69,66,135,7.359,8259353464.996187,-42539.3,0.1974,0
28,53,81,7.551,153002499647251.97,-64404.2,0.1749,1
25,47,72,7.585,1739676189930.8337,-43446.9,0.2227,0
107,21,128,0.0,6.378548027041818e-18,-32191.6,0.4557,0
95,102,197,6.834,25.71043266466065,-50228.7,0.0696,0
5,72,77,0.0,1.3890507977448582e-09,-63300.9,0.5717,0
94,51,145,1.713,0.0027160288611366894,-59820.1,0.2843,0
106,34,140,0.0,2.4948288118454404e-13,-56438.9,0.365,0
16,16,32,9.0,1.8007737069698672e-06,-46631.8,0.0,0
58,92,150,8.179,37407614012.19577,-92516.7,0.2107,0
103,49,152,0.583,1.905347117939106e-09,-43428.3,0.3495,0
34,123,157,3.519,4618867.072623709,-65495.2,0.4017,0
78,77,155,6.723,2.869657903861792e-17,-32617.7,0.0635,0
112,66,178,2.384,2.9683636054808716e-11,-79188.1,0.3213,0
88,103,191,7.224,0.00046536486064896774,-41640.3,0.1473,0
88,96,184,6.573,2172.1039597559416,-46409.1,0.1167,0
38,61,99,8.529,2.246085758130407e-08,-27504.6,0.1765,0
117,48,165,0.0,1.236215472902213e-06,-39367.7,0.2861,0
25,127,152,1.315,3.0249978270318505,-54651.1,0.4287,0
13,182,195,0.0,5.8440326378224425e-15,-52259.9,0.5501,0
8,118,126,0.0,1.5506059926376464e-16,-77286.9,0.3835,1
26,45,71,7.975,42167.307144332524,-18794.9,0.0902,0
29,86,115,5.668,9.339751603442169e-12,-32470.5,0.2142,0
111,46,157,0.0,8.762972354172938e-06,-41786.5,0.3053,0
106,88,194,5.293,2614065966693.559,-51159.0,0.309,0
108,88,196,5.379,2.747393429760453e-08,-55671.6,0.1361,0
34,94,128,5.66,8761.410044899985,-33917.9,0.2613,0
33,86,119,6.141,12.275498286600017,-68291.8,0.2322,0
4,83,87,0.0,749289823123684.8,-93971.2,0.5993,0
102,25,127,0.0,0.0013333209796429555,-54970.9,0.4434,0
61,11,72,0.0,12.10145361644705,-82509.8,0.4721,0
16,165,181,0.0,723713918.8144498,-58143.8,0.6128,0
107,11,118,0.0,1.9590630562304514e-16,-61258.7,0.4716,0
52,39,91,6.415,3.278724289943042e-18,-70546.3,0.2221,0
108,78,186,4.445,4.42930352529768e-10,-61702.7,0.2283,0
13,27,40,6.574,188.46191767276156,-64081.6,0.149,0
87,23,110,0.0,1011206133797476.4,-35412.9,0.5399,0
64,86,150,8.066,250163884227.03546,-39728.5,0.1431,0
107,52,159,0.736,4748.71577763545,-36260.9,0.3893,0
107,86,193,5.508,4.548005313290295e-16,-81065.7,0.1935,0
30,92,122,5.547,1.412015727257458e-07,-91614.8,0.323,0
28,106,134,3.957,24482352531.892654,-54918.1,0.4404,1
31,11,42,0.294,5.062772429050966e+17,-20382.3,0.5362,0
1,156,157,0.0,1.4083017894099118e-12,-56179.2,0.4409,0
16,62,78,2.538,1.2838447604513925e+19,-48871.6,0.5165,0
61,112,173,7.998,0.0027665079266686473,-79210.0,0.2203,0
113,19,132,0.0,3.7870935665915064e+16,-60666.0,0.5954,0
6,96,102,0.0,8820.377103141438,-29623.7,0.4868,0
19,50,69,5.75,1.1235883809282155e-16,-70008.3,0.2081,1
38,61,99,8.654,7.579143196819228e+19,-87398.1,0.2306,0
26,153,179,0.709,0.014819343830426645,-58667.8,0.4187,0
81,21,102,0.0,2683610430.0483117,-59298.5,0.4783,0
8,148,156,0.0,7.74642254218442e-05,-50892.1,0.4982,1
34,7,41,0.0,5811564297903.308,-61244.1,0.5462,0
78,39,117,2.058,231853891733477.34,-48013.7,0.3762,0
87,98,185,7.167,7.942474919506763e+16,-41780.2,0.2617,0
92,79,171,5.03,1.367490450931369e-10,-42088.0,0.136,0
9,190,199,0.0,2907929322576703.0,-59388.0,0.7154,0
86,63,149,5.257,8.518056522308688,-34231.5,0.238,0
45,113,158,6.682,8123385007.7449665,-16858.0,0.2841,0
77,117,194,7.527,6.933981936790876e-18,-10223.6,0.2395,0
111,84,195,4.381,766024305683307.2,-59673.2,0.2935,0
23,149,172,0.02,478767922801.66376,-87828.5,0.6163,0
70,1,71,0.0,1.6640666120116253e+17,-56110.0,0.7388,0
109,59,168,1.29,39.9179004196548,-36262.8,0.2236,0
48,87,135,7.78,12950.939979690507,-8245.1,0.1733,0
45,10,55,0.0,246711009.80910328,-79583.9,0.5109,0
52,137,189,6.636,115950757940.55225,-10398.5,0.3526,0
114,47,161,0.0,0.0001571927713684085,-57555.3,0.4618,0
3,94,97,0.0,2.121053477171972,-62030.0,0.5623,0
34,41,75,8.777,2.605696393270852e-08,-27987.1,0.026,0
89,48,137,2.341,4.006693525880561e-11,-69127.0,0.2947,0
78,18,96,0.0,0.7277673101889549,-63302.7,0.4531,0
72,64,136,6.348,1.9172221188041504e-15,-58664.1,0.0442,0
24,27,51,8.755,11334.028259156434,-23658.1,0.216,0
48,135,183,6.089,2.201752166870876e-20,-57908.9,0.2367,0
56,33,89,4.571,1.1896976181948581e-11,-50377.3,0.2202,0
63,9,72,0.0,2463435227014.081,-35616.6,0.6589,0
95,14,109,0.0,0.11311800569466926,-74196.2,0.5725,0
19,68,87,3.631,156.55851020470487,-24929.0,0.4401,0
102,23,125,0.0,393939489767.5481,-56140.4,0.5533,0
68,32,100,2.41,4.522467357077323e-09,-53889.6,0.369,0
43,11,54,0.0,1.7520118914623742e-10,-27829.3,0.389,0
67,106,173,8.223,1.4536709593525143e-14,-79910.7,0.1929,0
27,20,47,7.037,43832808742435.33,-50843.8,0.1336,1
110,17,127,0.0,0.008298654531916607,-62036.7,0.4293,0
14,90,104,0.0,8.738356467276379e-11,-58379.3,0.5207,0
115,83,198,3.649,1.8944882582376628e-06,-33427.2,0.1801,0
59,2,61,0.0,41048494866.34406,-60538.5,0.5764,1
69,63,132,7.526,5.327590267891211e-08,-36301.9,0.0423,0
7,126,133,0.0,7.360449580616939e+19,-32610.8,0.6191,1
101,61,162,3.075,3.350138640368915e-17,-40507.3,0.2911,0
78,3,81,0.0,7.245060796084877e-12,-25690.4,0.6749,0
82,32,114,0.0,400.8221001189082,-45164.0,0.3662,1
48,35,83,6.274,4.228663153122277e-07,-33728.5,0.1556,0
22,16,38,7.602,7.756847596376477e-05,-66913.3,0.0643,0
96,10,106,0.0,12210.987187523842,-47566.5,0.5988,0
8,186,194,0.0,1.71331197283688e-06,-36999.6,0.4053,1
16,65,81,2.536,9.402905131496962e-18,-44514.9,0.3169,0
33,42,75,8.196,16.01852787860272,-56945.8,0.0651,0
93,95,188,6.969,64709093.77984975,-74114.8,0.2219,0
59,88,147,7.905,0.07667782215770849,-77983.6,0.1008,0
91,99,190,7.056,7.07002552099051e-05,-34666.9,0.1727,0
104,54,158,0.441,1.164684915403643e-12,-56321.7,0.3509,0
8,176,184,0.0,73.65122855005313,-52149.0,0.4801,1
60,110,170,7.788,2297777541334.3677,-37427.8,0.1884,0
92,47,139,1.721,1.5640728712900326e-17,-43025.2,0.3069,0
12,42,54,3.784,1436330.5595737707,-60093.9,0.3851,0
7,79,86,0.0,92.41886053786766,-84111.0,0.555,0
86,102,188,7.265,2.1102206832780592e-20,-50398.4,0.1017,0
88,22,110,0.0,1.0883358286040418e-08,-85332.0,0.4137,0
113,20,133,0.0,1.4819973107734332e-18,-65782.5,0.419,1
54,19,73,0.0,0.051534311886902065,-44121.0,0.402,0
16,93,109,0.0,12.734393730667856,-33854.8,0.4721,0
71,126,197,7.995,2.401583563346671e-18,-8871.0,0.1233,1
43,56,99,8.494,2925014.4687785245,-15321.3,0.1827,0
118,53,171,0.0,1.5111090699992149e-16,-39249.7,0.3332,0
84,12,96,0.0,6.064592555897318e-19,-73619.4,0.4174,0
36,7,43,0.0,3.6073854610548626e-13,-42802.9,0.4313,0
25,30,55,8.82,709371993138520.4,-74729.6,0.2564,0
106,89,195,5.779,1.5328726669100188e+18,-51132.2,0.1719,0
22,71,93,4.546,6.91816156949386e-16,-60228.4,0.2611,0
107,79,186,4.016,1.2988713111602564e-17,-16947.7,0.2797,0
67,9,76,0.0,2.0481360921719452e-20,-58665.6,0.4929,0
111,80,191,4.69,6.959108833886135e-09,-48923.4,0.1528,0
92,68,160,5.115,2267.738299619944,-4411.7,0.1717,0
82,53,135,4.448,1.3144202028409162e-05,-48003.5,0.1221,1
50,64,114,8.434,3.376593172007486e-09,-46803.2,0.0,1
77,47,124,3.991,89307.4370288369,-59295.3,0.2643,0
48,115,163,6.267,7.825972603709893e-08,-37780.7,0.2417,0
91,52,143,2.491,1.436103963063555e+19,-93539.0,0.397,0
34,57,91,7.9,2.1703652036154854e+17,-29681.3,0.2601,0
48,32,80,6.477,95300849310.49084,-67858.8,0.2528,0
83,35,118,0.0,6.886217164263299e-07,-58629.1,0.266,0
82,59,141,5.108,1.5062872295530742e+18,-60347.3,0.3115,1
66,4,70,0.0,11724813297162.41,-49762.7,0.5647,0
5,177,182,0.0,7.778007551415053e-18,-43822.9,0.5506,0
62,90,152,8.782,4.083187181976844e-07,-32896.0,0.1233,0
40,14,54,0.0,2.885555676185427e-18,-54271.9,0.3874,0
22,105,127,1.543,521772210.4682306,-64498.1,0.4324,0
6,66,72,0.0,1.6783400967438782e-06,-74500.0,0.5026,0
40,5,45,0.0,3628127379.4986377,-79790.6,0.5226,0
110,29,139,0.0,4.744941950742823e-11,-50615.7,0.4119,0
39,23,62,5.189,6.883284856829627e-14,-47505.9,0.1936,0
5,78,83,0.0,1.6395602764096742e-12,-22713.5,0.5584,0
88,27,115,0.0,0.00953477576726224,-70761.1,0.4603,0
26,120,146,2.044,1.4132922542293934e-09,-34530.0,0.4397,0
101,2,103,0.0,320.36118389087244,-56432.2,0.574,1
81,67,148,5.823,65188356.100262575,-57271.2,0.2229,0
87,73,160,5.81,9.0504995160289e-13,-57508.1,0.1447,0
24,87,111,3.128,1.9340651569914127e-15,-49761.5,0.426,0
35,112,147,4.509,3.0669986527467086e+19,-43100.7,0.3548,0
97,7,104,0.0,92097579.4423542,-37716.2,0.5591,0
53,38,91,6.392,464545.6593667072,-45066.2,0.2649,0
74,35,109,1.801,7.956284208658505e-19,-67068.0,0.3529,0
93,82,175,5.832,0.016320610584060164,-67473.4,0.1665,1
26,20,46,7.081,3.3848769375464043,-54547.1,0.0525,1
95,22,117,0.0,734415391.6023357,-97322.4,0.4527,0
47,130,177,5.941,5.7942721925913054e-08,-65242.8,0.2231,0
51,39,90,6.894,8.303488800409731,-54758.4,0.0978,0
111,32,143,0.0,7510703.634497879,-78546.8,0.4675,0
80,45,125,3.266,4.628007807445178e+17,-50001.4,0.45,0
110,17,127,0.0,0.0007416503591435368,-73806.2,0.4662,0
6,84,90,0.0,2268897287.8817606,-46063.5,0.5477,0
44,13,57,0.0,145445595583.68292,-72134.2,0.4613,0
88,103,191,7.297,1.5112574257475547e-12,-54678.0,0.1016,0
12,74,86,0.0,207666722925.87277,-16945.0,0.5821,0
87,42,129,1.492,5.422867274793825e-20,-29366.9,0.251,0
72,37,109,2.118,32999974.53508946,-32252.4,0.3228,0
77,104,181,8.207,2.0472222241908176e+17,-65235.2,0.2272,0
99,43,142,0.0,7.947767295058863e-11,-49177.3,0.3954,0
59,118,177,7.509,1073598456.1683688,-24800.3,0.2935,0
75,10,85,0.0,0.11844343510042855,-32044.3,0.4518,0
117,18,135,0.0,21.666844191089613,-83854.7,0.4852,0
117,80,197,3.119,6.633687098064797e-17,-51897.7,0.2992,0
72,31,103,0.945,1.1098365029729643e-20,-48237.3,0.3414,0
96,65,161,4.053,302812837.0844918,-61236.7,0.2393,0
65,77,142,7.935,111393456871.44008,-50674.1,0.2055,0
89,67,156,4.676,1.8176109411582175e-10,-62788.1,0.177,0
57,141,198,6.488,1.916495713670631e-19,-54771.9,0.209,0
37,70,107,7.517,3.770462621943314e-06,-3647.3,0.2405,0
74,84,158,7.33,13825561.53063289,-50566.8,0.0886,0
116,50,166,0.0,70055449956.89322,-84481.2,0.3518,1
103,27,130,0.0,3.1818723049907935e-14,-33581.5,0.3798,0
32,79,111,6.764,4.130421105914404e-16,-70377.4,0.282,0
55,70,125,8.253,1.4427808265146122e+16,-15721.5,0.2338,0
46,46,92,7.493,1.5126186411752064e-14,-54264.5,0.0,0
105,5,110,0.0,1740444521000.2166,-76809.8,0.5985,0
77,12,89,0.0,4.714880711542296,-66708.2,0.4331,0
66,24,90,0.0,0.000543235576703623,-35493.4,0.4331,0
30,103,133,3.679,2.7916014631866054e+17,-30716.4,0.4715,0
90,30,120,0.0,1430172257742.2815,-61579.0,0.4463,0
61,77,138,8.456,5.713667305446681e+18,-36798.1,0.166,0
105,76,181,4.388,5119519224.389303,-65454.6,0.1481,0
76,116,192,7.841,3.462351425324451e+18,-38801.0,0.289,0
62,83,145,8.441,6.361670962032433e-06,-53642.8,0.1872,0
58,77,135,8.214,1.5194231689296725e-19,-57234.5,0.0256,0
85,112,197,7.564,15762.769609776573,-37071.0,0.2701,0
99,15,114,0.0,0.08160820247373604,-56533.0,0.5105,0
45,77,122,8.236,3.4948121036294515e+17,-75277.6,0.3256,0
79,55,134,4.619,2.8671885395373424,-67719.4,0.235,0
26,46,72,7.168,1.3920211641445793e-06,-55353.5,0.2436,0
75,121,196,8.103,466279909354.15454,-37250.1,0.2543,0
24,165,189,0.0,3.142363687438595e-06,-37396.9,0.5489,0
66,60,126,6.867,516.5643693590617,-75218.3,0.1647,0
98,34,132,0.0,3.899534660749206e-05,-18480.5,0.3226,0
19,23,42,8.076,2.471414744083342e+16,-32277.2,0.2304,0
32,46,78,8.911,2.171299779207731e-19,-54151.7,0.1719,0
94,16,110,0.0,9.650910948731615e-16,-52411.7,0.4561,0
104,38,142,0.0,8.823334391542502e-06,-69993.0,0.3636,0
14,154,168,0.0,1.924789404349454e-19,-51422.4,0.5628,0
48,56,104,8.625,2773056280117029.5,-43900.0,0.2054,0
59,10,69,0.0,256.0802644573798,-13474.8,0.5051,0
10,153,163,0.0,9320800747.910864,-47218.0,0.6211,0
34,143,177,3.3,1.6351804223975702e-20,-26578.0,0.3764,0
92,82,174,6.452,5571164263189788.0,-39493.9,0.1046,1
8,37,45,0.789,36620140693.819916,-79692.1,0.3883,1
35,38,73,8.674,19320715801.800827,-31804.3,0.1422,0
101,19,120,0.0,0.008034426953210261,-1624.4,0.4625,0
17,132,149,0.0,2.1199553125212233e-10,-48227.9,0.4569,0
72,90,162,8.095,17716189.32962358,-68828.1,0.159,0
47,146,193,5.607,4.1207586899856105e+19,-66788.8,0.408,0
103,33,136,0.0,1.379680692914801e+19,-51734.4,0.6156,0
79,23,102,0.0,0.7602315885162051,-48173.7,0.3975,0
78,80,158,7.779,1.202408322409164e-11,-59653.7,0.053,0
108,72,180,3.303,1.390387306919263e+19,-51671.5,0.4034,0
63,16,79,0.0,19.490917609426997,-68319.2,0.4254,0
23,56,79,7.095,2.8274927680800393e-12,-92457.9,0.206,0
23,104,127,2.451,0.031594276618632094,-21169.4,0.2999,0
15,122,137,0.0,100179.340132296,-33858.2,0.4627,0
70,20,90,0.0,551128316.0092596,-55891.6,0.4927,1
102,27,129,0.0,0.0024663877279283404,-53636.7,0.4175,0
100,40,140,0.0,485.8738397224725,-66702.5,0.3745,0
54,135,189,6.442,9.65856737604133e+16,-17118.1,0.2954,0
78,31,109,0.0,208006935675046.6,-20039.8,0.5313,0
15,52,67,3.532,1.6167999222511268e-09,-78828.0,0.3151,0
16,34,50,7.504,0.0939772693968606,-30443.0,0.2293,0
49,51,100,8.096,0.00015283939780398882,-29029.8,0.0684,0
25,93,118,3.469,116344.89512660552,-19960.9,0.4295,0
39,107,146,6.227,1.0416841836909885e-10,-56321.7,0.2884,0
35,50,85,8.173,7.343719893146405e-20,-56366.7,0.1715,1
116,47,163,0.0,0.027342040155461215,-73518.3,0.4156,0
50,42,92,7.127,7.219366966228457e-08,-67910.1,0.0465,1
11,79,90,0.0,4.8734238223234546e-14,-48419.0,0.4623,0
